id,activity_id,name
"3,193,817",MDC1.C3.C2380,Generator & Utility Power Test-Term
"3,193,816",MDC1.C3.C2350,Electrical Feeders to Mechanical Equipment Pull-Test-Term
"3,193,951",MDC1.C3.C2440,Pull/term/Test PDU to Power bus
"3,193,821",MDC1.C3.C2100,Steel Supports for Exterior Mechanical Equipment (Fluid Cooler Steel & Pipe Steel Supports)
"3,193,825",MDC1.C3.C2170,Mechanical Equipment Piping Connections
"3,193,819",MDC1.C3.C2020,Mechanical/Plumbing Underground Rough-In
"3,193,828",MDC1.C3.C2190,Fire Alarm Installation
"3,193,829",MDC1.C3.C2390,Controls Installation
"3,193,886",MDC1.C3.C2410,Ligthing Installation
"3,193,888",MDC1.C3.C2140,AHU/DOAS Equipment Setting
"3,193,889",MDC1.C3.C2180,Hydronic Piping Installation
"3,193,891",MDC1.C3.C2220,Floor Drain System Installation
"3,193,892",MDC1.C3.C2230,Toilet Piping Installation / DW
"3,193,895",MDC1.C3.C2210,Controls Installation
"3,194,693",MDC1.C3.C2080,Fire Riser Installation
"3,193,894",MDC1.C3.C2150,Fire Alarm System
"3,193,949",MDC1.C3.C2370,PDU's Installation
"3,193,947",MDC1.C3.C2310,Cable Tray  Installation
"3,193,950",MDC1.C3.C2420,Pull / Term / Test Conductors ( MER to PDU)
"3,193,954",MDC1.C3.C2360,EPMS Pull Wire / Term / Test
"3,193,955",MDC1.C3.C2400,BMS Pull Wire / Term / Test
"3,193,952",MDC1.C3.C2450,Light Fixtures Installation
"3,193,959",MDC1.C3.C2430,Controls Installation
"3,193,958",MDC1.C3.C2320,Fire Alarm System
"3,194,445",MDC1.C3.Cx2040,Network Startup
"3,194,446",MDC1.C3.Cx2090,EPMS Checkout / Point to Point
"3,194,444",MDC1.C3.Cx2010,Electrical Equipment Yellow Tagging (Field Terminated equipment)
"3,193,814",MDC1.C3.C2300,Assemble MER & Complete Shipping Split (SE)
"3,193,721",MDC1.C3.C4230,Hang drywall / Mud / Tape
"3,193,723",MDC1.C3.C4260,Datahall Finishes
"3,193,755",MDC1.C3.C4200,Mechanical Corridor Finishes
"3,193,751",MDC1.C3.C4030,Frame & Top out
"3,193,836",MDC1.C3.C4050,Exterior Equipment Pads - Electrical
"3,193,846",MDC1.C3.C4070,Exterior Equipment Pads - Mechanical
"3,193,837",MDC1.C3.C4100,Set Exterior Electrical OFCI Equipment - GEN
"3,193,848",MDC1.C3.C4130,Set Exterior Mechanical OFCI Equipment (FC / WTE / Pumps)
"3,193,719",MDC1.C3.C4060,Frame wall & MEPFP In wall roughin
"3,193,720",MDC1.C3.C4220,Overhead MEPFP Rough-In
"3,193,752",MDC1.C3.C4110,OverHead MEPFP Rough-In
"3,193,753",MDC1.C3.C4150,Electrical surface mounted Rough-in Above AHU
"3,193,898",MDC1.C3.C4160,VFD'S Installation & Wiring
"3,193,833",MDC1.C3.C4000,Electrical Underground Rough-In
"3,193,839",MDC1.C3.C4290,Steel Support for OH Conductors & Cable Tray Installation
"3,193,842",MDC1.C3.C4370,Generator & Utility Power Test-Term
"3,193,843",MDC1.C3.C4380,Electrical Feeders to Mechanical Equipment Pull-Test-Term
"3,193,968",MDC1.C3.C4430,Pull/term/Test PDU to Power bus
"3,193,847",MDC1.C3.C4090,Steel Supports for Exterior Mechanical Equipment (Fluid Cooler Steel & Pipe Steel Supports)
"3,193,851",MDC1.C3.C4140,Mechanical Equipment Piping Connections
"3,193,845",MDC1.C3.C4020,Mechanical/Plumbing Underground Rough-In
"3,193,854",MDC1.C3.C4180,Fire Alarm Installation
"3,193,855",MDC1.C3.C4410,Controls Installation
"3,193,899",MDC1.C3.C4400,Ligthing Installation
"3,193,901",MDC1.C3.C4170,AHU/DOAS Equipment Setting
"3,193,902",MDC1.C3.C4190,Hydronic Piping Installation
"3,193,904",MDC1.C3.C4240,Floor Drain System Installation
"3,193,905",MDC1.C3.C4250,Toilet Piping Installation / DW
"3,193,908",MDC1.C3.C4210,Controls Installation
"3,194,695",MDC1.C3.C4080,Fire Riser Installation
"3,193,907",MDC1.C3.C4120,Fire Alarm System
"3,193,966",MDC1.C3.C4360,PDU's Installation
"3,193,964",MDC1.C3.C4310,Cable Tray  Installation
"3,193,967",MDC1.C3.C4420,Pull / Term / Test Conductors ( MER to PDU)
"3,193,971",MDC1.C3.C4350,EPMS Pull Wire / Term / Test
"3,193,972",MDC1.C3.C4390,BMS Pull Wire / Term / Test
"3,193,969",MDC1.C3.C4450,Light Fixtures Installation
"3,193,976",MDC1.C3.C4440,Controls Installation
"3,193,975",MDC1.C3.C4330,Fire Alarm System
"3,194,457",MDC1.C3.Cx2100,Network Startup
"3,194,458",MDC1.C3.Cx2150,EPMS Checkout / Point to Point
"3,194,456",MDC1.C3.Cx2050,Electrical Equipment Yellow Tagging (Field Terminated equipment)
"3,194,467",MDC1.C3.Cx3040,Level 3 Cx- COLO-3
"3,194,466",MDC1.C3.Cx3030,Load Bank & IR Scan
"3,193,840",MDC1.C3.C4300,Assemble MER & Complete Shipping Split (SE)
"3,194,470",MDC1.C3.Cx4000,COLO 3 Level 4 & Level 5 IST
"3,191,384",MWH.06.M2010,MDC1 COLO2 - LV3 Cx Complete (CO-66: 01-Oct-21)
"3,191,385",MWH.06.M3010,MDC1 COLO3 - LV3 Cx Complete(CO-66: 12-Nov-21)
"3,191,386",MWH.06.M4010,MDC1 COLO4 - LV3 Cx Complete (CO-66: 28-Dec-21)
"3,191,389",MDC1-1955,MDC1 Admin/COLO1 - Fitout Summary
"3,191,390",MDC1-1956,MDC1 COLO2 - Fitout Summary
"3,191,391",MDC1-1957,MDC1 COLO3 - Fitout Summary
"3,191,392",MDC1-1958,MDC1 COLO4 - Fitout Summary
"3,193,983",MDC1.C4.C1220,Early Topout
"3,193,985",MDC1.C4.C1260,Datahall Finishes
"3,194,014",MDC1.C4.C1200,Mechanical Corridor Finishes
"3,194,010",MDC1.C4.C1010,Frame & Top out
"3,194,046",MDC1.C4.C1060,Exterior Equipment Pads - Electrical
"3,194,056",MDC1.C4.C1070,Exterior Equipment Pads - Mechanical
"3,194,047",MDC1.C4.C1100,Set Exterior Electrical OFCI Equipment - GEN
"3,194,058",MDC1.C4.C1110,Set Exterior Mechanical OFCI Equipment (FC / WTE / Pumps)
"3,193,981",MDC1.C4.C1140,Frame wall & MEPFP In wall roughin
"3,193,982",MDC1.C4.C1190,Overhead MEPFP Rough-In
"3,194,011",MDC1.C4.C1130,OverHead MEPFP Rough-In
"3,194,012",MDC1.C4.C1150,Electrical surface mounted Rough-in Above AHU
"3,194,146",MDC1.C4.C1160,VFD'S Installation & Wiring
"3,194,043",MDC1.C4.C1020,Electrical Underground Rough-In
"3,194,049",MDC1.C4.C1280,Steel Support for OH Conductors & Cable Tray Installation
"3,194,053",MDC1.C4.C1380,Generator & Utility Power Test-Term
"3,194,052",MDC1.C4.C1340,Electrical Feeders to Mechanical Equipment Pull-Test-Term
"3,194,205",MDC1.C4.C1440,Pull/term/Test PDU to Power bus
"3,194,057",MDC1.C4.C1080,Steel Supports for Exterior Mechanical Equipment (Fluid Cooler Steel & Pipe Steel Supports)
"3,194,060",MDC1.C4.C1120,Mechanical Equipment Piping Connections
"3,194,055",MDC1.C4.C1000,Mechanical/Plumbing Underground Rough-In
"3,194,064",MDC1.C4.C1390,Fire Alarm Installation
"3,194,065",MDC1.C4.C1410,Controls Installation
"3,194,147",MDC1.C4.C1300,Ligthing Installation
"3,194,149",MDC1.C4.C1170,AHU/DOAS Equipment Setting
"3,194,150",MDC1.C4.C1180,Hydronic Piping Installation
"3,194,152",MDC1.C4.C1240,Floor Drain System Installation
"3,194,153",MDC1.C4.C1250,Toilet Piping Installation / DW
"3,194,157",MDC1.C4.C1210,Controls Installation
"3,194,155",MDC1.C4.C1050,Fire Riser Installation
"3,194,156",MDC1.C4.C1090,Fire Alarm System
"3,194,203",MDC1.C4.C1370,PDU's Installation
"3,194,201",MDC1.C4.C1310,Cable Tray  Installation
"3,194,204",MDC1.C4.C1420,Pull / Term / Test Conductors ( MER to PDU)
"3,194,208",MDC1.C4.C1360,EPMS Pull Wire / Term / Test
"3,194,209",MDC1.C4.C1400,BMS Pull Wire / Term / Test
"3,194,206",MDC1.C4.C1450,Light Fixtures Installation
"3,194,213",MDC1.C4.C1430,Controls Installation
"3,194,212",MDC1.C4.C1330,Fire Alarm System
"3,194,486",MDC1.C4.Cx2020,Network Startup
"3,194,487",MDC1.C4.Cx2060,EPMS Checkout / Point to Point
"3,194,485",MDC1.C4.Cx2000,Electrical Equipment Yellow Tagging (Field Terminated equipment)
"3,194,050",MDC1.C4.C1290,Assemble MER & Complete Shipping Split (SE)
"3,193,990",MDC1.C4.C3190,Early Topout
"3,193,992",MDC1.C4.C3220,Datahall Finishes
"3,194,022",MDC1.C4.C3240,Mechanical Corridor Finishes
"3,194,018",MDC1.C4.C3010,Frame & Top out
"3,194,072",MDC1.C4.C3060,Exterior Equipment Pads - Electrical
"3,194,082",MDC1.C4.C3070,Exterior Equipment Pads - Mechanical
"3,194,073",MDC1.C4.C3100,Set Exterior Electrical OFCI Equipment - GEN
"3,194,084",MDC1.C4.C3110,Set Exterior Mechanical OFCI Equipment (FC / WTE / Pumps)
"3,193,988",MDC1.C4.C3130,Frame wall & MEPFP In wall roughin
"3,193,989",MDC1.C4.C3180,Overhead MEPFP Rough-In
"3,194,019",MDC1.C4.C3140,OverHead MEPFP Rough-In
"3,194,020",MDC1.C4.C3150,Electrical surface mounted Rough-in Above AHU
"3,194,160",MDC1.C4.C3160,VFD'S Installation & Wiring
"3,194,069",MDC1.C4.C3020,Electrical Underground Rough-In
"3,194,075",MDC1.C4.C3260,Steel Support for OH Conductors & Cable Tray Installation
"3,194,078",MDC1.C4.C3380,Generator & Utility Power Test-Term
"3,194,079",MDC1.C4.C3390,Electrical Feeders to Mechanical Equipment Pull-Test-Term
"3,194,222",MDC1.C4.C3440,Pull/term/Test PDU to Power bus
"3,194,083",MDC1.C4.C3080,Steel Supports for Exterior Mechanical Equipment (Fluid Cooler Steel & Pipe Steel Supports)
"3,194,086",MDC1.C4.C3120,Mechanical Equipment Piping Connections
"3,194,081",MDC1.C4.C3000,Mechanical/Plumbing Underground Rough-In
"3,194,090",MDC1.C4.C3370,Fire Alarm Installation
"3,194,091",MDC1.C4.C3410,Controls Installation
"3,194,161",MDC1.C4.C3280,Ligthing Installation
"3,194,163",MDC1.C4.C3170,AHU/DOAS Equipment Setting
"3,194,164",MDC1.C4.C3200,Hydronic Piping Installation
"3,194,166",MDC1.C4.C3290,Floor Drain System Installation
"3,194,167",MDC1.C4.C3300,Toilet Piping Installation / DW
"3,194,170",MDC1.C4.C3250,Controls Installation
"3,194,697",MDC1.C4.C3050,Fire Riser Installation
"3,194,169",MDC1.C4.C3090,Fire Alarm System
"3,194,220",MDC1.C4.C3360,PDU's Installation
"3,194,218",MDC1.C4.C3310,Cable Tray  Installation
"3,194,221",MDC1.C4.C3420,Pull / Term / Test Conductors ( MER to PDU)
"3,194,225",MDC1.C4.C3350,EPMS Pull Wire / Term / Test
"3,194,226",MDC1.C4.C3400,BMS Pull Wire / Term / Test
"3,194,223",MDC1.C4.C3450,Light Fixtures Installation
"3,194,230",MDC1.C4.C3430,Controls Installation
"3,194,229",MDC1.C4.C3330,Fire Alarm System
"3,194,498",MDC1.C4.Cx2080,Network Startup
"3,194,499",MDC1.C4.Cx2140,EPMS Checkout / Point to Point
"3,194,497",MDC1.C4.Cx2030,Electrical Equipment Yellow Tagging (Field Terminated equipment)
"3,194,076",MDC1.C4.C3270,Assemble MER & Complete Shipping Split (SE)
"3,193,997",MDC1.C4.C2220,Early Topout
"3,193,999",MDC1.C4.C2250,Datahall Finishes
"3,194,030",MDC1.C4.C2200,Mechanical Corridor Finishes
"3,194,026",MDC1.C4.C2010,Frame & Top out
"3,194,098",MDC1.C4.C2060,Exterior Equipment Pads - Electrical
"3,194,108",MDC1.C4.C2070,Exterior Equipment Pads - Mechanical
"3,194,099",MDC1.C4.C2100,Set Exterior Electrical OFCI Equipment - GEN
"3,194,110",MDC1.C4.C2110,Set Exterior Mechanical OFCI Equipment (FC / WTE / Pumps)
"3,193,995",MDC1.C4.C2140,Frame wall & MEPFP In wall roughin
"3,193,996",MDC1.C4.C2190,Overhead MEPFP Rough-In
"3,194,027",MDC1.C4.C2130,OverHead MEPFP Rough-In
"3,194,028",MDC1.C4.C2150,Electrical surface mounted Rough-in Above AHU
"3,194,173",MDC1.C4.C2160,VFD'S Installation & Wiring
"3,194,095",MDC1.C4.C2020,Electrical Underground Rough-In
"3,194,101",MDC1.C4.C2280,Steel Support for OH Conductors & Cable Tray Installation
"3,194,105",MDC1.C4.C2380,Generator & Utility Power Test-Term
"3,194,104",MDC1.C4.C2360,Electrical Feeders to Mechanical Equipment Pull-Test-Term
"3,194,239",MDC1.C4.C2440,Pull/term/Test PDU to Power bus
"3,194,109",MDC1.C4.C2080,Steel Supports for Exterior Mechanical Equipment (Fluid Cooler Steel & Pipe Steel Supports)
"3,194,112",MDC1.C4.C2120,Mechanical Equipment Piping Connections
"3,194,107",MDC1.C4.C2000,Mechanical/Plumbing Underground Rough-In
"3,194,116",MDC1.C4.C2400,Fire Alarm Installation
"3,194,117",MDC1.C4.C2430,Controls Installation
"3,194,174",MDC1.C4.C2370,Lighting Installation
"3,194,176",MDC1.C4.C2170,AHU/DOAS Equipment Setting
"3,194,177",MDC1.C4.C2180,Hydronic Piping Installation
"3,194,179",MDC1.C4.C2230,Floor Drain System Installation
"3,194,180",MDC1.C4.C2240,Toilet Piping Installation / DW
"3,194,183",MDC1.C4.C2210,Controls Installation
"3,194,696",MDC1.C4.C2050,Fire Riser Installation
"3,194,182",MDC1.C4.C2090,Fire Alarm System
"3,194,237",MDC1.C4.C2350,PDU's Installation
"3,194,235",MDC1.C4.C2290,Cable Tray  Installation
"3,194,238",MDC1.C4.C2410,Pull / Term / Test Conductors ( MER to PDU)
"3,194,242",MDC1.C4.C2340,EPMS Pull Wire / Term / Test
"3,194,243",MDC1.C4.C2390,BMS Pull Wire / Term / Test
"3,194,240",MDC1.C4.C2450,Light Fixtures Installation
"3,194,247",MDC1.C4.C2420,Controls Installation
"3,194,246",MDC1.C4.C2310,Fire Alarm System
"3,194,510",MDC1.C4.Cx2040,Network Startup
"3,194,511",MDC1.C4.Cx2100,EPMS Checkout / Point to Point
"3,194,509",MDC1.C4.Cx2010,Electrical Equipment Yellow Tagging (Field Terminated equipment)
"3,194,102",MDC1.C4.C2300,Assemble MER & Complete Shipping Split (SE)
"3,194,004",MDC1.C4.C4190,Early Topout
"3,194,006",MDC1.C4.C4210,Datahall Finishes
"3,194,038",MDC1.C4.C4230,Mechanical Corridor Finishes
"3,194,034",MDC1.C4.C4010,Frame & Top out
"3,194,124",MDC1.C4.C4060,Exterior Equipment Pads - Electrical
"3,194,134",MDC1.C4.C4070,Exterior Equipment Pads - Mechanical
"3,194,125",MDC1.C4.C4100,Set Exterior Electrical OFCI Equipment - GEN
"3,194,136",MDC1.C4.C4110,Set Exterior Mechanical OFCI Equipment (FC / WTE / Pumps)
"3,194,002",MDC1.C4.C4130,Frame wall & MEPFP In wall roughin
"3,194,003",MDC1.C4.C4180,Overhead MEPFP Rough-In
"3,194,035",MDC1.C4.C4140,OverHead MEPFP Rough-In
"3,194,036",MDC1.C4.C4150,Electrical surface mounted Rough-in Above AHU
"3,194,186",MDC1.C4.C4160,VFD'S Installation & Wiring
"3,194,121",MDC1.C4.C4020,Electrical Underground Rough-In
"3,194,127",MDC1.C4.C4260,Steel Support for OH Conductors & Cable Tray Installation
"3,194,130",MDC1.C4.C4370,Generator & Utility Power Test-Term
"3,194,131",MDC1.C4.C4390,Electrical Feeders to Mechanical Equipment Pull-Test-Term
"3,194,256",MDC1.C4.C4440,Pull/term/Test PDU to Power bus
"3,194,135",MDC1.C4.C4080,Steel Supports for Exterior Mechanical Equipment (Fluid Cooler Steel & Pipe Steel Supports)
"3,194,138",MDC1.C4.C4120,Mechanical Equipment Piping Connections
"3,194,133",MDC1.C4.C4000,Mechanical/Plumbing Underground Rough-In
"3,194,142",MDC1.C4.C4360,Fire Alarm Installation
"3,194,143",MDC1.C4.C4410,Controls Installation
"3,194,187",MDC1.C4.C4380,Ligthing Installation
"3,194,189",MDC1.C4.C4170,AHU/DOAS Equipment Setting
"3,194,190",MDC1.C4.C4200,Hydronic Piping Installation
"3,194,192",MDC1.C4.C4270,Floor Drain System Installation
"3,194,193",MDC1.C4.C4330,Toilet Piping Installation / DW
"3,194,196",MDC1.C4.C4240,Controls Installation
"3,194,698",MDC1.C4.C4050,Fire Riser Installation
"3,194,195",MDC1.C4.C4090,Fire Alarm System
"3,194,254",MDC1.C4.C4350,PDU's Installation
"3,194,252",MDC1.C4.C4280,Cable Tray  Installation
"3,194,255",MDC1.C4.C4420,Pull / Term / Test Conductors ( MER to PDU)
"3,194,259",MDC1.C4.C4340,EPMS Pull Wire / Term / Test
"3,194,260",MDC1.C4.C4400,BMS Pull Wire / Term / Test
"3,194,257",MDC1.C4.C4450,Light Fixtures Installation
"3,194,264",MDC1.C4.C4430,Controls Installation
"3,194,263",MDC1.C4.C4300,Fire Alarm System
"3,194,522",MDC1.C4.Cx2110,Network Startup
"3,194,523",MDC1.C4.Cx2170,EPMS Checkout / Point to Point
"3,194,521",MDC1.C4.Cx2050,Electrical Equipment Yellow Tagging (Field Terminated equipment)
"3,194,532",MDC1.C4.Cx3040,Level 3 Cx - COLO-4
"3,194,531",MDC1.C4.Cx3030,Load Bank & IR Scan
"3,194,128",MDC1.C4.C4290,Assemble MER & Complete Shipping Split (SE)
"3,194,535",MDC1.C4.Cx4000,COLO 4 Level 4 & Level 5 IST
"3,191,837",MDC1.C1.E1320,MSFT Delivery -MER ROJ COLO 1 CELL 1 (11/6/20)
"3,193,086",MDC1-1961,Exterior Equipment Pads - Electrical
"3,193,094",MDC1-1962,Exterior Equipment Pads - Mechanical
"3,193,088",MDC1-1963,Set Exterior Electrical OFCI Equipment
"3,193,095",MDC1-1964,Set Exterior Mechanical CFCI Equipment (remaning mini splits)
"3,193,089",MDC1-1965,Admin -Electrical Underground Rough-In
"3,193,090",MDC1-1967,Generator & Utility Power Pull-Test
"3,193,091",MDC1-1968,Electrical Feeders to Mechanical Equipment Pull-Test-Term
"3,194,703",MDC1-1969,Pull/term/Test PDU to Power bus
"3,194,669",MDC1-1970,Steel Supports for Exterior Mechanical Equipment (Fluid Cooler Steel & Pipe Steel Supports)
"3,194,670",MDC1-1971,Mechanical Equipment Piping Connections
"3,193,096",MDC1-1972,Mechanical Underground Rough-In
"3,193,100",MDC1-1975,Fire Alarm Installation
"3,193,101",MDC1-1976,Controls Installation
"3,191,686",MDC1-1977,Lead Time for Rebar (Footings & Walls)
"3,191,604",MWH.06.P1010,Mobilize on Site
"3,191,602",MDC1-P1020,Break Ground
"3,191,606",MDC1-C1.P1000,Foundation Start - Admin/COLO 1
"3,191,607",MDC1-C1.P1100,Steel Erection - Admin/COLO 1
"3,191,611",MDC1-C1.P1500,Fit out Start - Admin/COLO 1
"3,191,610",MDC1-C1.P1400,SOG- ADMIN/ COLO1 Start
"3,191,623",MDC1-C2.P1000,Foundation Start - COLO 2
"3,191,624",MDC1-C2.P1100,Steel Erection - COLO 2
"3,191,628",MDC1-C2.P1500,Fit out Start - COLO 2
"3,191,627",MDC1-C2.P1400,SOG- COLO 2 Start
"3,191,640",MDC1-C3.P1000,Foundation Start - COLO 3
"3,191,641",MDC1-C3.P1100,Steel Erection -COLO 3
"3,191,645",MDC1-C3.P1500,Fit out Start - COLO 3
"3,191,644",MDC1-C3.P1400,SOG- COLO 3 Start
"3,191,657",MDC1-C4.P1000,Foundation Start - COLO 4
"3,191,658",MDC1-C4.P1100,Steel Erection - COLO 4
"3,191,662",MDC1-C4.P1500,Fit out Start - COLO 4
"3,191,661",MDC1-C4.P1400,SOG- COLO 4 Start
"3,191,608",MDC1-C1.P1200,Insulated Metal Panel Start- Admin/COLO 1
"3,191,609",MDC1-C1.P1300,Roof Panel Start -Admin/COLO 1
"3,191,625",MDC1-C2.P1200,Insulated Metal Panel Start- COLO 2
"3,191,626",MDC1-C2.P1300,Roof Panel Start -COLO 2
"3,191,642",MDC1-C3.P1200,Insulated Metal Panel Start- COLO 3
"3,191,643",MDC1-C3.P1300,Roof Panel Start -COLO 3
"3,191,659",MDC1-C4.P1200,Insulated Metal Panel Start- COLO 4
"3,191,660",MDC1-C4.P1300,Roof Panel Start - COLO 4
"3,191,614",MDC1-C1.P1800,Cx - Level 2 Start COLO 1
"3,191,632",MDC1-C2.P1900,Cx - Level 2 Start COLO 2
"3,191,648",MDC1-C3.P1800,Cx - Level 2 Start COLO 3
"3,191,665",MDC1-C4.P1800,Cx - Level 2 Start COLO 4
"3,191,612",MDC1-C1.P1600,Ready to Set Exterior MER
"3,191,613",MDC1-C1.P1700,Ready to Set Exterior Mechanical Equipment
"3,191,629",MDC1-C2.P1600,Ready to Set MER
"3,191,630",MDC1-C2.P1700,Ready to Set Exterior Mechanical Equipment
"3,191,646",MDC1-C3.P1600,Ready to Set Exterior MER
"3,191,647",MDC1-C3.P1700,Ready to Set Exterior Mechanical Equipment
"3,191,663",MDC1-C4.P1600,Ready to Set Exterior MER
"3,191,664",MDC1-C4.P1700,Ready to Set Exterior Mechanical Equipment
"3,191,839",MDC1.C1.E1380,MSFT Delivery -MER ROJ COLO 1 CELL 3 (11/20/20)
"3,191,838",MDC1.C1.E1330,MSFT Delivery -MER ROJ COLO 1 CELL 2 (11/13/20)
"3,191,840",MDC1.C1.E1470,MSFT Delivery -MER ROJ COLO 1 CELL 4 (11/30/20)
"3,191,842",MDC1.C2.E1300,MSFT Delivery -MER ROJ COLO 2 CELL 1 (12/15/20)
"3,191,843",MDC1.C2.E1310,MSFT Delivery -MER ROJ COLO 2 CELL 2 (12/22/20)
"3,191,844",MDC1.C2.E1360,MSFT Delivery -MER ROJ COLO 2 CELL 3 (12/28/20)
"3,191,845",MDC1.C2.E1410,MSFT Delivery -MER ROJ COLO 2 CELL 4 (1/5/20)
"3,191,847",MDC1.C3.E1340,MSFT Delivery -MER ROJ COLO 3 CELL 1 (1/29/21)
"3,191,849",MDC1.C3.E1360,MSFT Delivery -MER ROJ COLO 3 CELL 3 (2/12/21)
"3,191,848",MDC1.C3.E1350,MSFT Delivery -MER ROJ COLO 3 CELL 2 (2/5/21)
"3,191,850",MDC1.C3.E1370,MSFT Delivery -MER ROJ COLO 3 CELL 4 (2/19/21)
"3,191,852",MDC1.C4.E1360,MSFT Delivery -MER ROJ COLO 4 CELL 1 (3/12/21)
"3,191,854",MDC1.C4.E1380,MSFT Delivery -MER ROJ COLO 4 CELL 3 (3/26/21)
"3,191,853",MDC1.C4.E1370,MSFT Delivery -MER ROJ COLO 4 CELL 2 (3/19/21)
"3,191,855",MDC1.C4.E1390,MSFT Delivery -MER ROJ COLO 4 CELL 4 (4/2/21)
"3,191,979",MDC1-1993,MV Ductbanks Procurement
"3,191,980",MDC1-1994,Telecom DuctBank / Vaults Procurement
"3,191,986",MDC1-1995,Site Temp Power Procurement & Infrastructure
"3,191,981",MDC1-1996,MV Wire Procurement
"3,191,982",MDC1-1997,Off-Site BIM Modeling & Coordination
"3,191,988",MDC1-1998,Underground Grounding Procurement
"3,191,989",MDC1-1999,BIM Modeling (Under ground)
"3,191,990",MDC1-2000,"Electrical Long Lead Equipment Procurement (Cablebus, Panel Boards)"
"3,191,677",MDC1-2001,PEMB Release
"3,191,678",MDC1-2002,Phase 1B - Funding Release
"3,191,679",MDC1-2003,Phase 1C - Funding Release
"3,191,984",MDC1-2004,URS Vault Procurement
"3,191,991",MDC1-2008,BIM Modeling (Above ground)
"3,191,687",MDC1-2010,Lead Time for COLO 1 Structural Interior Steel
"3,191,688",MDC1-2011,Lead Time for Wall & Roof Metal Panels
"3,191,689",MDC1-2012,Lead Time for Admin/COLO 1 Yard Steel
"3,191,690",MDC1-2013,Lead Time for HM Ext. frames
"3,192,989",MDC1.C1.CS1120,Erect Interior Structural Steel
"3,191,998",MDC1-2016,Water treatment Skids Procurement ( sourcing materials and Materail approval only)
"3,194,338",MDC1.C1.Cx3050,Weather (5 Days) - 3 remaining Check Delay #14 for updates
"3,191,983",MDC1-1997.1,Neher Mcgrath Study
"3,194,325",MDC1.C1.Cx2120,OFCI Lvl 3 Testing & Start up (Electrical Equipment)
"3,194,326",MDC1.C1.Cx2170,OFCI Lvl 3 Testing  & Start up  (Mechanical Equipment)
